id,img_h,img_w,n_objs,n_lights,rnd_or_enc,seed_or_code,frame_num,total_microsec,update_time,render_time,additional
9,512,512,4,1,0,1626853071,31,33570,17025,31759,
9,512,512,4,1,0,1626853071,32,51591,937,32622,
9,512,512,4,1,0,1626853071,33,49236,17016,34565,
9,512,512,4,1,0,1626853071,34,47332,15006,34220,
9,512,512,4,1,0,1626853071,35,34297,15635,31688,
9,512,512,4,1,0,1626853071,36,49347,1040,33246,
9,512,512,4,1,0,1626853071,37,47897,16456,32882,
9,512,512,4,1,0,1626853071,38,35933,16701,31184,
9,512,512,4,1,0,1626853071,39,47318,1793,34130,
9,512,512,4,1,0,1626853071,40,37899,15198,32110,
9,512,512,4,1,0,1626853071,41,46699,847,37041,
9,512,512,4,1,0,1626853071,42,49222,12676,34012,
9,512,512,4,1,0,1626853071,43,48597,15280,33931,
9,512,512,4,1,0,1626853071,44,50627,15838,32749,
9,512,512,4,1,0,1626853071,45,48345,16849,33767,
9,512,512,4,1,0,1626853071,46,56468,16041,32294,
9,512,512,4,1,0,1626853071,47,44480,17085,39372,
9,512,512,4,1,0,1626853071,48,47993,10486,33984,
9,512,512,4,1,0,1626853071,49,49444,15231,32751,
9,512,512,4,1,0,1626853071,50,57900,17090,32344,
10,512,512,4,1,0,1626853073,1,29504,8473,4019,
10,512,512,4,1,0,1626853073,2,37474,158,29337,
10,512,512,4,1,0,1626853073,3,33069,7602,29862,
10,512,512,4,1,0,1626853073,4,32629,3361,29699,
10,512,512,4,1,0,1626853073,5,32530,2996,29621,
10,512,512,4,1,0,1626853073,6,33870,3233,29287,
10,512,512,4,1,0,1626853073,7,32658,4011,29849,
10,512,512,4,1,0,1626853073,8,32578,2845,29802,
10,512,512,4,1,0,1626853073,9,33503,3145,29424,
10,512,512,4,1,0,1626853073,10,32403,3833,29661,
10,512,512,4,1,0,1626853073,11,32682,2974,29417,
10,512,512,4,1,0,1626853073,12,33801,3583,29088,
10,512,512,4,1,0,1626853073,13,32091,4168,29623,
10,512,512,4,1,0,1626853073,14,33062,3086,28994,
10,512,512,4,1,0,1626853073,15,33695,3953,29099,
10,512,512,4,1,0,1626853073,16,31877,4143,29543,
10,512,512,4,1,0,1626853073,17,33370,3095,28771,
10,512,512,4,1,0,1626853073,18,33672,4234,29126,
10,512,512,4,1,0,1626853073,19,31812,4115,29547,
10,512,512,4,1,0,1626853073,20,33521,3095,28707,
10,512,512,4,1,0,1626853073,21,33804,4245,29266,
10,512,512,4,1,0,1626853073,22,31644,3656,30138,
10,512,512,4,1,0,1626853073,23,33493,2891,28743,
10,512,512,4,1,0,1626853073,24,33633,4204,29279,
10,512,512,4,1,0,1626853073,25,31696,3971,29652,
10,512,512,4,1,0,1626853073,26,33872,3004,28682,
10,512,512,4,1,0,1626853073,27,33136,4269,29593,
10,512,512,4,1,0,1626853073,28,31977,3649,29478,
10,512,512,4,1,0,1626853073,29,34030,3225,28741,
10,512,512,4,1,0,1626853073,30,32849,4212,29808,
10,512,512,4,1,0,1626853073,31,32053,3414,29425,
10,512,512,4,1,0,1626853073,32,34063,3194,28848,
10,512,512,4,1,0,1626853073,33,33468,4196,29857,
10,512,512,4,1,0,1626853073,34,31462,3389,30069,
10,512,512,4,1,0,1626853073,35,33503,2571,28880,
10,512,512,4,1,0,1626853073,36,32424,4122,29371,
10,512,512,4,1,0,1626853073,37,32862,3850,28564,
10,512,512,4,1,0,1626853073,38,33379,4146,28705,
10,512,512,4,1,0,1626853073,39,32601,4219,29150,
10,512,512,4,1,0,1626853073,40,32834,4092,28499,
10,512,512,4,1,0,1626853073,41,32836,4121,28703,
10,512,512,4,1,0,1626853073,42,32957,4273,28553,
10,512,512,4,1,0,1626853073,43,33032,4679,28269,
10,512,512,4,1,0,1626853073,44,32812,4400,28622,
10,512,512,4,1,0,1626853073,45,33512,4340,28463,
10,512,512,4,1,0,1626853073,46,32565,4769,28733,
10,512,512,4,1,0,1626853073,47,32492,3892,28663,
10,512,512,4,1,0,1626853073,48,33938,4259,28223,
10,512,512,4,1,0,1626853073,49,32777,5064,28865,
10,512,512,4,1,0,1626853073,50,33415,3853,28914,
11,512,512,6,1,0,1626853075,1,55424,3636,16805,
11,512,512,6,1,0,1626853075,2,58663,175,55239,
11,512,512,6,1,0,1626853075,3,66117,5080,53571,
11,512,512,6,1,0,1626853075,4,66058,12763,53342,
11,512,512,6,1,0,1626853075,5,64966,12948,53098,
11,512,512,6,1,0,1626853075,6,67964,12873,52082,
11,512,512,6,1,0,1626853075,7,66814,14252,53702,
11,512,512,6,1,0,1626853075,8,66203,12566,54237,
11,512,512,6,1,0,1626853075,9,69102,11799,54388,
11,512,512,6,1,0,1626853075,10,70506,11849,57238,
11,512,512,6,1,0,1626853075,11,56721,9054,61437,
11,512,512,6,1,0,1626853075,12,66037,4841,51869,
11,512,512,6,1,0,1626853075,13,67821,14653,51374,
11,512,512,6,1,0,1626853075,14,67417,14626,53183,
11,512,512,6,1,0,1626853075,15,61903,13167,54238,
11,512,512,6,1,0,1626853075,16,65975,12156,49736,
11,512,512,6,1,0,1626853075,17,65335,16455,49509,
11,512,512,6,1,0,1626853075,18,53495,16845,48479,
11,512,512,6,1,0,1626853075,19,62453,1085,52400,
11,512,512,6,1,0,1626853075,20,52151,13908,48534,
11,512,512,6,1,0,1626853075,21,64171,1368,50774,
11,512,512,6,1,0,1626853075,22,50961,15222,48938,
11,512,512,6,1,0,1626853075,23,65468,708,50243,
11,512,512,6,1,0,1626853075,24,64815,16004,49453,
11,512,512,6,1,0,1626853075,25,52476,16837,47966,
11,512,512,6,1,0,1626853075,26,64755,1989,50477,
11,512,512,6,1,0,1626853075,27,64731,15528,49216,
11,512,512,6,1,0,1626853075,28,53434,17140,47581,
11,512,512,6,1,0,1626853075,29,62715,1958,51466,
11,512,512,6,1,0,1626853075,30,52573,14872,47818,
11,512,512,6,1,0,1626853075,31,64919,2123,50440,
11,512,512,6,1,0,1626853075,32,64033,15527,49380,
11,512,512,6,1,0,1626853075,33,53293,16910,47112,
11,512,512,6,1,0,1626853075,34,63562,2509,50774,
11,512,512,6,1,0,1626853075,35,52259,15525,48026,
11,512,512,6,1,0,1626853075,36,64613,1898,50351,
11,512,512,6,1,0,1626853075,37,50386,15592,49010,
11,512,512,6,1,0,1626853075,38,65270,673,49701,
11,512,512,6,1,0,1626853075,39,51117,16578,48682,
11,512,512,6,1,0,1626853075,40,64706,958,50148,
11,512,512,6,1,0,1626853075,41,51689,16223,48472,
11,512,512,6,1,0,1626853075,42,62966,1078,50600,
11,512,512,6,1,0,1626853075,43,53294,15285,47670,
11,512,512,6,1,0,1626853075,44,62792,2006,51277,
11,512,512,6,1,0,1626853075,45,52883,15006,47775,
11,512,512,6,1,0,1626853075,46,62880,1858,51014,
11,512,512,6,1,0,1626853075,47,52829,15253,47616,
11,512,512,6,1,0,1626853075,48,64092,2348,50471,
11,512,512,6,1,0,1626853075,49,50574,15518,48563,
11,512,512,6,1,0,1626853075,50,65399,1083,49481,
12,512,512,6,1,0,1626853078,1,47501,440,6624,
12,512,512,6,1,0,1626853078,2,51670,176,47317,
12,512,512,6,1,0,1626853078,3,53268,4935,46723,
12,512,512,6,1,0,1626853078,4,57062,2905,50352,
12,512,512,6,1,0,1626853078,5,51726,15869,41182,
12,512,512,6,1,0,1626853078,6,50241,8760,42956,
12,512,512,6,1,0,1626853078,7,49789,6413,43817,
12,512,512,6,1,0,1626853078,8,49256,6069,43708,
12,512,512,6,1,0,1626853078,9,50577,5634,43611,
12,512,512,6,1,0,1626853078,10,49641,6309,44259,
12,512,512,6,1,0,1626853078,11,56760,5066,44563,
12,512,512,6,1,0,1626853078,12,58150,5312,51438,
12,512,512,6,1,0,1626853078,13,49866,14505,43635,
12,512,512,6,1,0,1626853078,14,50047,6058,43799,
12,512,512,6,1,0,1626853078,15,48567,5814,44223,
12,512,512,6,1,0,1626853078,16,50532,5430,43127,
12,512,512,6,1,0,1626853078,17,48438,6452,44069,
12,512,512,6,1,0,1626853078,18,50537,5515,42912,
12,512,512,6,1,0,1626853078,19,48638,6741,43786,
12,512,512,6,1,0,1626853078,20,50427,5859,42769,
12,512,512,6,1,0,1626853078,21,48533,6781,43634,
12,512,512,6,1,0,1626853078,22,51161,5912,42611,
12,512,512,6,1,0,1626853078,23,47761,7102,44049,
12,512,512,6,1,0,1626853078,24,51306,5534,42218,
12,512,512,6,1,0,1626853078,25,47992,7423,43872,
12,512,512,6,1,0,1626853078,26,51680,5742,42239,
12,512,512,6,1,0,1626853078,27,47804,7380,44289,
12,512,512,6,1,0,1626853078,28,51963,5341,42452,
12,512,512,6,1,0,1626853078,29,47447,7183,44769,
12,512,512,6,1,0,1626853078,30,52034,4800,42636,
12,512,512,6,1,0,1626853078,31,47329,7061,44962,
12,512,512,6,1,0,1626853078,32,51597,4663,42654,
12,512,512,6,1,0,1626853078,33,47676,6958,44628,
12,512,512,6,1,0,1626853078,34,51521,4959,42707,
12,512,512,6,1,0,1626853078,35,48109,6884,44626,
12,512,512,6,1,0,1626853078,36,52320,5038,43061,
12,512,512,6,1,0,1626853078,37,47097,6600,45708,
12,512,512,6,1,0,1626853078,38,50854,3894,43161,
12,512,512,6,1,0,1626853078,39,48714,6412,44431,
12,512,512,6,1,0,1626853078,40,50675,5196,43508,
12,512,512,6,1,0,1626853078,41,48711,6173,44491,
12,512,512,6,1,0,1626853078,42,51022,5089,43612,
12,512,512,6,1,0,1626853078,43,49074,6011,44999,
12,512,512,6,1,0,1626853078,44,51760,4674,44390,
12,512,512,6,1,0,1626853078,45,46269,5240,46509,
12,512,512,6,1,0,1626853078,46,50474,3080,43179,
12,512,512,6,1,0,1626853078,47,48840,6484,43979,
12,512,512,6,1,0,1626853078,48,50557,5657,43172,
12,512,512,6,1,0,1626853078,49,48494,6408,44138,
12,512,512,6,1,0,1626853078,50,50828,5491,42993,
13,512,512,6,1,0,1626853080,1,44585,4897,7629,
13,512,512,6,1,0,1626853080,2,52968,178,44396,
13,512,512,6,1,0,1626853080,3,51405,11859,41098,
13,512,512,6,1,0,1626853080,4,47952,8495,42899,
13,512,512,6,1,0,1626853080,5,51452,6771,41171,
13,512,512,6,1,0,1626853080,6,48107,8453,42988,
13,512,512,6,1,0,1626853080,7,51616,6645,41451,
13,512,512,6,1,0,1626853080,8,47357,8172,43433,
13,512,512,6,1,0,1626853080,9,51846,6152,41195,
13,512,512,6,1,0,1626853080,10,48015,8472,43363,
13,512,512,6,1,0,1626853080,11,51394,6274,41731,
13,512,512,6,1,0,1626853080,12,48059,7889,43494,
13,512,512,6,1,0,1626853080,13,51102,6101,41948,
13,512,512,6,1,0,1626853080,14,48820,7622,43469,
13,512,512,6,1,0,1626853080,15,50852,6163,42647,
13,512,512,6,1,0,1626853080,16,48418,7026,43816,
13,512,512,6,1,0,1626853080,17,50624,5817,42590,
13,512,512,6,1,0,1626853080,18,47220,7017,43595,
13,512,512,6,1,0,1626853080,19,50702,5992,41217,
13,512,512,6,1,0,1626853080,20,48560,8459,42232,
13,512,512,6,1,0,1626853080,21,50562,7339,41212,
13,512,512,6,1,0,1626853080,22,48927,8428,42122,
13,512,512,6,1,0,1626853080,23,50536,7486,41430,
13,512,512,6,1,0,1626853080,24,48562,8199,42326,
13,512,512,6,1,0,1626853080,25,50646,7342,41210,
13,512,512,6,1,0,1626853080,26,48614,8423,42212,
13,512,512,6,1,0,1626853080,27,50849,7424,41179,
13,512,512,6,1,0,1626853080,28,48302,8402,42435,
13,512,512,6,1,0,1626853080,29,50880,7226,41066,
13,512,512,6,1,0,1626853080,30,48179,8558,42311,
13,512,512,6,1,0,1626853080,31,50835,7332,40837,
13,512,512,6,1,0,1626853080,32,48330,8783,42041,
13,512,512,6,1,0,1626853080,33,52199,7595,40726,
13,512,512,6,1,0,1626853080,34,47770,8855,43333,
13,512,512,6,1,0,1626853080,35,50835,6333,41427,
13,512,512,6,1,0,1626853080,36,48155,8219,42605,
13,512,512,6,1,0,1626853080,37,50164,7027,41118,
13,512,512,6,1,0,1626853080,38,49066,8631,41521,
13,512,512,6,1,0,1626853080,39,51080,7941,41115,
13,512,512,6,1,0,1626853080,40,48421,8635,42434,
13,512,512,6,1,0,1626853080,41,55477,7085,41326,
13,512,512,6,1,0,1626853080,42,45874,8423,47043,
13,512,512,6,1,0,1626853080,43,48674,2517,43346,
13,512,512,6,1,0,1626853080,44,48590,6349,42314,
13,512,512,6,1,0,1626853080,45,50247,7251,41328,
13,512,512,6,1,0,1626853080,46,49634,8506,41727,
13,512,512,6,1,0,1626853080,47,50329,7685,41938,
13,512,512,6,1,0,1626853080,48,48555,7901,42417,
13,512,512,6,1,0,1626853080,49,50078,6997,41546,
13,512,512,6,1,0,1626853080,50,49192,8149,41916,
14,512,512,6,1,0,1626853083,1,47228,7708,1745,
14,512,512,6,1,0,1626853083,2,52094,176,47043,
14,512,512,6,1,0,1626853083,3,48812,4273,47809,
14,512,512,6,1,0,1626853083,4,50462,1526,47275,
14,512,512,6,1,0,1626853083,5,49094,2613,47822,
14,512,512,6,1,0,1626853083,6,50236,1504,47579,
14,512,512,6,1,0,1626853083,7,49211,2352,47872,
14,512,512,6,1,0,1626853083,8,50060,1434,47766,
14,512,512,6,1,0,1626853083,9,49884,2175,47874,
14,512,512,6,1,0,1626853083,10,49881,1461,48413,
14,512,512,6,1,0,1626853083,11,49350,1484,48386,
14,512,512,6,1,0,1626853083,12,50521,963,48377,
14,512,512,6,1,0,1626853083,13,64105,1588,48921,
14,512,512,6,1,0,1626853083,14,50008,17030,47063,
14,512,512,6,1,0,1626853083,15,51227,2527,47469,
14,512,512,6,1,0,1626853083,16,48252,2203,49013,
14,512,512,6,1,0,1626853083,17,50868,621,47621,
14,512,512,6,1,0,1626853083,18,48492,1999,48858,
14,512,512,6,1,0,1626853083,19,50525,737,47745,
14,512,512,6,1,0,1626853083,20,48791,1926,48589,
14,512,512,6,1,0,1626853083,21,50748,1062,47719,
14,512,512,6,1,0,1626853083,22,48698,1893,48844,
14,512,512,6,1,0,1626853083,23,50735,793,47895,
14,512,512,6,1,0,1626853083,24,48791,1737,48987,
14,512,512,6,1,0,1626853083,25,52047,637,48144,
14,512,512,6,1,0,1626853083,26,60564,1490,50546,
14,512,512,6,1,0,1626853083,27,53413,15713,44839,
14,512,512,6,1,0,1626853083,28,48426,4901,48501,
14,512,512,6,1,0,1626853083,29,51090,1113,47302,
14,512,512,6,1,0,1626853083,30,49575,2275,48804,
14,512,512,6,1,0,1626853083,31,51455,782,48782,
14,512,512,6,1,0,1626853083,32,62296,838,50606,
14,512,512,6,1,0,1626853083,33,54288,15686,46600,
14,512,512,6,1,0,1626853083,34,62984,3333,50943,
14,512,512,6,1,0,1626853083,35,51062,14988,47985,
14,512,512,6,1,0,1626853083,36,65483,1710,49342,
14,512,512,6,1,0,1626853083,37,59350,16933,48538,
14,512,512,6,1,0,1626853083,38,64911,1138,58202,
14,512,512,6,1,0,1626853083,39,73708,8306,56594,
14,512,512,6,1,0,1626853083,40,48091,9405,64291,
14,512,512,6,1,0,1626853083,41,51285,2021,46059,
14,512,512,6,1,0,1626853083,42,48220,3609,47665,
14,512,512,6,1,0,1626853083,43,50571,1872,46338,
14,512,512,6,1,0,1626853083,44,48301,3292,47268,
14,512,512,6,1,0,1626853083,45,50619,2381,45906,
14,512,512,6,1,0,1626853083,46,48534,3702,46906,
14,512,512,6,1,0,1626853083,47,50735,2720,45804,
14,512,512,6,1,0,1626853083,48,49361,3839,46885,
14,512,512,6,1,0,1626853083,49,50909,2755,46596,
14,512,512,6,1,0,1626853083,50,48803,2999,47899,
15,512,512,6,1,0,1626853085,1,42642,1931,5450,
15,512,512,6,1,0,1626853085,2,55315,182,42451,
15,512,512,6,1,0,1626853085,3,47776,12545,42758,
15,512,512,6,1,0,1626853085,4,51050,6662,41105,
15,512,512,6,1,0,1626853085,5,48608,8602,42436,
15,512,512,6,1,0,1626853085,6,50458,7128,41470,
15,512,512,6,1,0,1626853085,7,68988,8365,42081,
15,512,512,6,1,0,1626853085,8,43613,7362,61616,
15,512,512,6,1,0,1626853085,9,52646,4607,38995,
15,512,512,6,1,0,1626853085,10,48697,10646,41990,
15,512,512,6,1,0,1626853085,11,50370,7606,41080,
15,512,512,6,1,0,1626853085,12,48801,8593,41767,
15,512,512,6,1,0,1626853085,13,50472,7869,40921,
15,512,512,6,1,0,1626853085,14,48393,8699,41761,
15,512,512,6,1,0,1626853085,15,50827,7819,40562,
15,512,512,6,1,0,1626853085,16,48458,9066,41751,
15,512,512,6,1,0,1626853085,17,51303,7931,40516,
15,512,512,6,1,0,1626853085,18,47911,9106,42187,
15,512,512,6,1,0,1626853085,19,51159,7452,40447,
15,512,512,6,1,0,1626853085,20,48200,9179,41970,
15,512,512,6,1,0,1626853085,21,51478,7668,40521,
15,512,512,6,1,0,1626853085,22,47687,9061,42407,
15,512,512,6,1,0,1626853085,23,51559,7184,40492,
15,512,512,6,1,0,1626853085,24,47918,9208,42341,
15,512,512,6,1,0,1626853085,25,51111,7263,40644,
15,512,512,6,1,0,1626853085,26,54570,9029,42071,
15,512,512,6,1,0,1626853085,27,47685,7556,47002,
15,512,512,6,1,0,1626853085,28,46891,2627,45048,
15,512,512,6,1,0,1626853085,29,50216,4548,42332,
15,512,512,6,1,0,1626853085,30,48336,7338,42868,
15,512,512,6,1,0,1626853085,31,50552,6770,41555,
15,512,512,6,1,0,1626853085,32,48638,8057,42484,
15,512,512,6,1,0,1626853085,33,50399,7161,41466,
15,512,512,6,1,0,1626853085,34,48881,8152,42236,
15,512,512,6,1,0,1626853085,35,50153,7397,41473,
15,512,512,6,1,0,1626853085,36,49135,8143,42000,
15,512,512,6,1,0,1626853085,37,50152,7637,41486,
15,512,512,6,1,0,1626853085,38,58320,8135,42007,
15,512,512,6,1,0,1626853085,39,55968,7585,50724,
15,512,512,6,1,0,1626853085,40,49937,15599,40359,
15,512,512,6,1,0,1626853085,41,51125,9234,40691,
15,512,512,6,1,0,1626853085,42,47914,8944,42171,
15,512,512,6,1,0,1626853085,43,51544,7487,40416,
15,512,512,6,1,0,1626853085,44,47801,9220,42312,
15,512,512,6,1,0,1626853085,45,51478,7304,40485,
15,512,512,6,1,0,1626853085,46,47879,9147,42320,
15,512,512,6,1,0,1626853085,47,56639,7319,40550,
15,512,512,6,1,0,1626853085,48,45202,9076,47553,
15,512,512,6,1,0,1626853085,49,50702,2080,43110,
15,512,512,6,1,0,1626853085,50,47134,6512,44179,
16,512,512,8,1,0,1626853088,1,72039,7724,15808,
16,512,512,8,1,0,1626853088,2,76617,184,71845,
16,512,512,8,1,0,1626853088,3,82246,6925,69680,
16,512,512,8,1,0,1626853088,4,83057,12872,69362,
16,512,512,8,1,0,1626853088,5,82839,14038,69008,
16,512,512,8,1,0,1626853088,6,83132,13582,69246,
16,512,512,8,1,0,1626853088,7,83357,13717,69403,
16,512,512,8,1,0,1626853088,8,83023,13584,69763,
16,512,512,8,1,0,1626853088,9,82267,13162,69849,
16,512,512,8,1,0,1626853088,10,83964,12835,69420,
16,512,512,8,1,0,1626853088,11,83718,13828,70124,
16,512,512,8,1,0,1626853088,12,83276,12569,71137,
16,512,512,8,1,0,1626853088,13,82236,11791,71473,
16,512,512,8,1,0,1626853088,14,82984,11445,70780,
16,512,512,8,1,0,1626853088,15,82832,12180,70792,
16,512,512,8,1,0,1626853088,16,82332,12185,70635,
16,512,512,8,1,0,1626853088,17,85004,12055,70265,
16,512,512,8,1,0,1626853088,18,83175,12909,72084,
16,512,512,8,1,0,1626853088,19,83507,10618,72545,
16,512,512,8,1,0,1626853088,20,83312,10453,73044,
16,512,512,8,1,0,1626853088,21,83201,9907,73393,
16,512,512,8,1,0,1626853088,22,83128,9472,73717,
16,512,512,8,1,0,1626853088,23,86399,9355,73761,
16,512,512,8,1,0,1626853088,24,86637,9255,77132,
16,512,512,8,1,0,1626853088,25,87427,5735,80888,
16,512,512,8,1,0,1626853088,26,112393,2040,85374,
16,512,512,8,1,0,1626853088,27,70217,14276,98105,
16,512,512,8,1,0,1626853088,28,80426,1522,68684,
16,512,512,8,1,0,1626853088,29,82741,14229,66186,
16,512,512,8,1,0,1626853088,30,82701,16899,65830,
16,512,512,8,1,0,1626853088,31,69882,17102,65587,
16,512,512,8,1,0,1626853088,32,80346,632,69239,
16,512,512,8,1,0,1626853088,33,82646,13723,66612,
16,512,512,8,1,0,1626853088,34,82179,16262,66373,
16,512,512,8,1,0,1626853088,35,69489,16718,65451,
16,512,512,8,1,0,1626853088,36,80837,1040,68438,
16,512,512,8,1,0,1626853088,37,83126,14244,66581,
16,512,512,8,1,0,1626853088,38,82679,16396,66719,
16,512,512,8,1,0,1626853088,39,81503,16224,66443,
16,512,512,8,1,0,1626853088,40,69500,16476,65016,
16,512,512,8,1,0,1626853088,41,81368,1597,67891,
16,512,512,8,1,0,1626853088,42,83545,14783,66574,
16,512,512,8,1,0,1626853088,43,83198,16335,67198,
16,512,512,8,1,0,1626853088,44,81317,15807,67379,
16,512,512,8,1,0,1626853088,45,69287,15535,65769,
16,512,512,8,1,0,1626853088,46,81044,576,68700,
16,512,512,8,1,0,1626853088,47,83243,14200,66834,
16,512,512,8,1,0,1626853088,48,83224,16155,67077,
16,512,512,8,1,0,1626853088,49,82463,15869,67344,
16,512,512,8,1,0,1626853088,50,82661,15633,66818,
17,512,512,8,1,0,1626853092,1,67803,16051,15515,
17,512,512,8,1,0,1626853092,2,81049,183,67608,
17,512,512,8,1,0,1626853092,3,67837,15950,65087,
17,512,512,8,1,0,1626853092,4,80023,1164,66660,
17,512,512,8,1,0,1626853092,5,69500,15870,64140,
17,512,512,8,1,0,1626853092,6,80915,2026,67462,
17,512,512,8,1,0,1626853092,7,68354,15493,65411,
17,512,512,8,1,0,1626853092,8,79596,929,67414,
17,512,512,8,1,0,1626853092,9,70150,15177,64407,
17,512,512,8,1,0,1626853092,10,80465,1949,68190,
17,512,512,8,1,0,1626853092,11,68477,14735,65718,
17,512,512,8,1,0,1626853092,12,79370,578,67887,
17,512,512,8,1,0,1626853092,13,69949,14745,64612,
17,512,512,8,1,0,1626853092,14,81016,1581,68356,
17,512,512,8,1,0,1626853092,15,83036,14688,66314,
17,512,512,8,1,0,1626853092,16,81379,16598,66426,
17,512,512,8,1,0,1626853092,17,70057,16542,64824,
17,512,512,8,1,0,1626853092,18,81212,1813,68233,
17,512,512,8,1,0,1626853092,19,83251,14381,66819,
17,512,512,8,1,0,1626853092,20,83126,16126,67114,
17,512,512,8,1,0,1626853092,21,82704,15804,67311,
17,512,512,8,1,0,1626853092,22,81972,15750,66942,
17,512,512,8,1,0,1626853092,23,83226,15596,66362,
17,512,512,8,1,0,1626853092,24,83969,16899,66318,
17,512,512,8,1,0,1626853092,25,82967,16415,67543,
17,512,512,8,1,0,1626853092,26,83172,15367,67588,
17,512,512,8,1,0,1626853092,27,82270,15427,67733,
17,512,512,8,1,0,1626853092,28,83660,15238,67020,
17,512,512,8,1,0,1626853092,29,83627,15561,68087,
17,512,512,8,1,0,1626853092,30,84013,15009,68607,
17,512,512,8,1,0,1626853092,31,83723,14270,69732,
17,512,512,8,1,0,1626853092,32,86495,13157,70554,
17,512,512,8,1,0,1626853092,33,74607,12398,74085,
17,512,512,8,1,0,1626853092,34,68574,8932,65664,
17,512,512,8,1,0,1626853092,35,81531,605,67959,
17,512,512,8,1,0,1626853092,36,83746,15009,66511,
17,512,512,8,1,0,1626853092,37,82803,16414,67320,
17,512,512,8,1,0,1626853092,38,81550,15593,67199,
17,512,512,8,1,0,1626853092,39,69726,15812,65726,
17,512,512,8,1,0,1626853092,40,81004,739,68976,
17,512,512,8,1,0,1626853092,41,83274,13754,67239,
17,512,512,8,1,0,1626853092,42,82726,15733,67529,
17,512,512,8,1,0,1626853092,43,83181,15435,67280,
17,512,512,8,1,0,1626853092,44,81172,15668,67501,
17,512,512,8,1,0,1626853092,45,69849,15372,65788,
17,512,512,8,1,0,1626853092,46,81275,895,68943,
17,512,512,8,1,0,1626853092,47,83211,13694,67570,
17,512,512,8,1,0,1626853092,48,82757,15394,67805,
17,512,512,8,1,0,1626853092,49,82477,15121,67614,
17,512,512,8,1,0,1626853092,50,81508,15298,67161,
18,512,512,8,1,0,1626853096,1,73420,16537,675,
18,512,512,8,1,0,1626853096,2,76451,185,73225,
18,512,512,8,1,0,1626853096,3,85301,8598,67841,
18,512,512,8,1,0,1626853096,4,84318,14875,70413,
18,512,512,8,1,0,1626853096,5,77744,12298,72008,
18,512,512,8,1,0,1626853096,6,94016,11137,66597,
18,512,512,8,1,0,1626853096,7,73602,16111,77893,
18,512,512,8,1,0,1626853096,8,86306,5070,68520,
18,512,512,8,1,0,1626853096,9,81166,14455,71840,
18,512,512,8,1,0,1626853096,10,81418,11054,70101,
18,512,512,8,1,0,1626853096,11,81469,12662,68745,
18,512,512,8,1,0,1626853096,12,92152,14224,67233,
18,512,512,8,1,0,1626853096,13,75694,15665,76475,
18,512,512,8,1,0,1626853096,14,88643,6483,69199,
18,512,512,8,1,0,1626853096,15,75980,13726,74904,
18,512,512,8,1,0,1626853096,16,85673,8046,67923,
18,512,512,8,1,0,1626853096,17,91130,14770,70892,
18,512,512,8,1,0,1626853096,18,79251,12113,79006,
18,512,512,8,1,0,1626853096,19,73946,3874,75365,
18,512,512,8,1,0,1626853096,20,91745,7532,66402,
18,512,512,8,1,0,1626853096,21,84664,16559,75175,
18,512,512,8,1,0,1626853096,22,81320,7794,76857,
18,512,512,8,1,0,1626853096,23,81986,6141,75165,
18,512,512,8,1,0,1626853096,24,90821,8084,73892,
18,512,512,8,1,0,1626853096,25,71573,8725,82084,
18,512,512,8,1,0,1626853096,26,96645,917,70645,
18,512,512,8,1,0,1626853096,27,87607,12274,84359,
18,512,512,8,1,0,1626853096,28,83641,15367,72228,
18,512,512,8,1,0,1626853096,29,79663,10641,72989,
18,512,512,8,1,0,1626853096,30,80596,10013,69640,
18,512,512,8,1,0,1626853096,31,82838,13608,66976,
18,512,512,8,1,0,1626853096,32,84006,15624,67203,
18,512,512,8,1,0,1626853096,33,83593,15761,68233,
18,512,512,8,1,0,1626853096,34,83290,14765,68816,
18,512,512,8,1,0,1626853096,35,79887,14146,69132,
18,512,512,8,1,0,1626853096,36,83054,13728,66149,
18,512,512,8,1,0,1626853096,37,83784,16927,66115,
18,512,512,8,1,0,1626853096,38,85024,17002,66766,
18,512,512,8,1,0,1626853096,39,81737,15992,69020,
18,512,512,8,1,0,1626853096,40,83121,13899,67826,
18,512,512,8,1,0,1626853096,41,83458,15183,67927,
18,512,512,8,1,0,1626853096,42,79049,14795,68651,
18,512,512,8,1,0,1626853096,43,72982,14042,64995,
18,512,512,8,1,0,1626853096,44,76662,1214,71757,
18,512,512,8,1,0,1626853096,45,66778,11152,65498,
18,512,512,8,1,0,1626853096,46,80473,794,65974,
18,512,512,8,1,0,1626853096,47,69493,17097,63365,
18,512,512,8,1,0,1626853096,48,80011,2772,66710,
18,512,512,8,1,0,1626853096,49,68145,16225,63774,
18,512,512,8,1,0,1626853096,50,66892,2468,65665,
19,512,512,8,1,0,1626853100,1,67494,16007,647,
19,512,512,8,1,0,1626853100,2,78801,181,67303,
19,512,512,8,1,0,1626853100,3,69475,15147,63644,
19,512,512,8,1,0,1626853100,4,86582,2956,66509,
19,512,512,8,1,0,1626853100,5,79015,16102,70469,
19,512,512,8,1,0,1626853100,6,82527,12515,66488,
19,512,512,8,1,0,1626853100,7,82017,16507,66009,
19,512,512,8,1,0,1626853100,8,68869,17007,64997,
19,512,512,8,1,0,1626853100,9,80983,1500,67357,
19,512,512,8,1,0,1626853100,10,69239,15280,65691,
19,512,512,8,1,0,1626853100,11,79215,630,68596,
